statefips,date,employment,spend_all,covid_severity,is_red_state,StayAtHome_Active,BizClosure_Active,SchoolClosure_Active,Red_State_Policy_Interaction
33,2021-07-18,0.000216,0.1862857142857143,14.314285714285715,0.0,0,0,0,0.0
34,2021-07-18,-0.0302,0.15671428571428572,27.114285714285717,0.0,0,0,0,0.0
35,2021-07-18,0.00918,0.06287142857142856,41.714285714285715,0.0,0,0,0,0.0
36,2021-07-18,-0.0761,0.12328571428571429,26.52857142857143,0.0,0,0,0,0.0
37,2021-07-18,0.000914,0.06645714285714285,47.885714285714286,1.0,0,0,0,0.0
38,2021-07-18,-0.128,0.10281428571428572,19.014285714285712,1.0,0,0,0,0.0
39,2021-07-18,-0.0118,0.10805714285714285,20.74285714285714,1.0,0,0,0,0.0
40,2021-07-18,-0.0675,0.09175714285714286,90.02857142857144,1.0,0,0,0,0.0
41,2021-07-18,-0.0212,0.044514285714285715,39.48571428571428,0.0,0,0,0,0.0
42,2021-07-18,-0.0282,0.12014285714285713,13.385714285714286,0.0,0,0,0,0.0
44,2021-07-18,-0.0657,0.13299999999999998,18.314285714285713,0.0,0,0,0,0.0
45,2021-07-18,-0.00219,0.11374285714285715,49.94285714285714,1.0,0,0,0,0.0
46,2021-07-18,0.0312,-0.039,10.691428571428572,1.0,0,0,0,0.0
47,2021-07-18,0.00667,0.16714285714285712,51.714285714285715,1.0,0,0,0,0.0
48,2021-07-18,-0.0679,0.07671428571428572,68.05714285714285,1.0,0,0,0,0.0
49,2021-07-18,-0.0199,0.03367142857142857,115.0,1.0,0,0,0,0.0
50,2021-07-18,-0.0502,0.18014285714285713,13.12857142857143,0.0,1,0,0,0.0
51,2021-07-18,-0.0323,0.07744285714285715,23.385714285714283,0.0,1,0,0,0.0
53,2021-07-18,-0.0842,0.04697142857142857,54.08571428571429,0.0,0,0,0,0.0
54,2021-07-18,-0.122,0.13071428571428573,25.1,1.0,0,0,0,0.0
55,2021-07-18,-0.0459,0.09574285714285714,19.714285714285715,0.0,0,0,0,0.0
56,2021-07-18,0.175,0.1777142857142857,102.22857142857143,1.0,0,0,0,0.0
1,2021-07-25,-0.0601,0.11685714285714287,165.57142857142858,1.0,0,0,0,0.0
2,2021-07-25,0.142,-0.032271428571428576,166.14285714285714,1.0,0,0,0,0.0
4,2021-07-25,-0.0685,0.05822857142857143,111.85714285714286,0.0,0,0,0,0.0
5,2021-07-25,-0.0461,0.133,318.42857142857144,1.0,0,0,0,0.0
6,2021-07-25,-0.076,-0.007561428571428571,100.25714285714285,0.0,1,0,0,0.0
8,2021-07-25,-0.0582,0.05702857142857143,65.2,0.0,0,0,0,0.0
9,2021-07-25,-0.0314,0.10615714285714285,34.542857142857144,0.0,1,1,0,0.0
10,2021-07-25,0.0511,0.0945142857142857,36.75714285714286,0.0,0,1,0,0.0
12,2021-07-25,-0.0418,0.06992857142857142,291.57142857142856,1.0,0,0,0,0.0
13,2021-07-25,-0.0425,0.11299999999999999,93.61428571428571,0.0,0,0,0,0.0
15,2021-07-25,-0.134,0.16557142857142856,70.24285714285715,0.0,0,0,0,0.0
16,2021-07-25,0.138,0.14485714285714285,71.57142857142857,1.0,0,0,0,0.0
17,2021-07-25,-0.0695,0.09868571428571428,54.357142857142854,0.0,0,0,0,0.0
18,2021-07-25,-0.00483,-0.005795714285714286,59.285714285714285,1.0,0,0,0,0.0
19,2021-07-25,-0.0411,0.033671428571428574,43.714285714285715,1.0,0,0,0,0.0
20,2021-07-25,0.0204,0.133,130.0,1.0,0,0,0,0.0
21,2021-07-25,-0.0374,0.17257142857142857,94.60000000000001,1.0,0,0,0,0.0
22,2021-07-25,-0.0834,0.09140000000000001,309.2857142857143,1.0,0,0,0,0.0
23,2021-07-25,0.137,0.15328571428571428,27.957142857142856,0.0,0,0,0,0.0
24,2021-07-25,-0.0349,0.08420000000000001,22.814285714285713,0.0,0,0,0,0.0
25,2021-07-25,-0.0292,0.1484285714285714,36.45714285714286,0.0,0,0,0,0.0
26,2021-07-25,-0.0271,0.15542857142857144,23.985714285714288,0.0,0,0,0,0.0
27,2021-07-25,-0.0379,0.07088571428571429,29.8,0.0,0,0,0,0.0
28,2021-07-25,0.0569,0.20214285714285715,185.14285714285714,1.0,1,0,0,1.0
29,2021-07-25,-0.0333,0.14871428571428572,256.0,1.0,0,0,0,0.0
30,2021-07-25,0.0906,0.026773285714285715,49.98571428571428,1.0,0,0,0,0.0
31,2021-07-25,-0.0182,0.08197142857142857,46.542857142857144,1.0,0,0,0,0.0
32,2021-07-25,-0.0613,0.030657142857142855,187.57142857142858,0.0,0,0,0,0.0
33,2021-07-25,0.000238,0.19542857142857145,17.0,0.0,0,0,0,0.0
34,2021-07-25,-0.0295,0.18414285714285714,44.028571428571425,0.0,0,0,0,0.0
35,2021-07-25,0.0133,0.06971428571428571,56.628571428571426,0.0,0,0,0,0.0
36,2021-07-25,-0.0756,0.13942857142857143,42.18571428571429,0.0,0,0,0,0.0
37,2021-07-25,0.00138,0.07701428571428572,74.8,1.0,0,0,0,0.0
38,2021-07-25,-0.145,0.1447142857142857,24.24285714285714,1.0,0,0,0,0.0
39,2021-07-25,-0.0091,0.12285714285714286,36.357142857142854,1.0,0,0,0,0.0
40,2021-07-25,-0.0713,0.13442857142857143,148.28571428571428,1.0,0,0,0,0.0
41,2021-07-25,-0.0196,0.038642857142857145,59.91428571428571,0.0,0,0,0,0.0
42,2021-07-25,-0.0282,0.14771428571428571,24.785714285714285,0.0,0,0,0,0.0
44,2021-07-25,-0.0594,0.11795714285714286,38.58571428571429,0.0,0,0,0,0.0
45,2021-07-25,0.00136,0.1335714285714286,85.44285714285715,1.0,0,0,0,0.0
46,2021-07-25,0.0469,-0.011882,19.514285714285712,1.0,0,0,0,0.0
47,2021-07-25,0.00605,0.18128571428571427,85.81428571428572,1.0,0,0,0,0.0
48,2021-07-25,-0.0667,0.08275714285714286,105.51428571428572,1.0,0,0,0,0.0
49,2021-07-25,-0.0237,0.056057142857142854,125.14285714285714,1.0,0,0,0,0.0
50,2021-07-25,-0.0493,0.21171428571428572,17.67142857142857,0.0,1,0,0,0.0
51,2021-07-25,-0.0333,0.09118571428571429,39.82857142857143,0.0,1,0,0,0.0
53,2021-07-25,-0.0813,0.04835714285714286,71.52857142857144,0.0,0,0,0,0.0
54,2021-07-25,-0.128,0.17042857142857143,37.84285714285714,1.0,0,0,0,0.0
55,2021-07-25,-0.0442,0.12042857142857143,32.642857142857146,0.0,0,0,0,0.0
56,2021-07-25,0.153,0.18,116.38571428571429,1.0,0,0,0,0.0
1,2021-08-01,-0.0679,0.12098571428571428,285.14285714285717,1.0,0,0,0,0.0
2,2021-08-01,0.123,0.0006871428571428578,214.71428571428572,1.0,0,0,0,0.0
4,2021-08-01,-0.0659,0.04384285714285714,146.28571428571428,0.0,0,0,0,0.0
5,2021-08-01,-0.0491,0.14542857142857143,394.7142857142857,1.0,0,0,0,0.0
6,2021-08-01,-0.0773,-0.02137,143.14285714285714,0.0,1,0,0,0.0
8,2021-08-01,-0.0618,0.045828571428571434,91.65714285714286,0.0,0,0,0,0.0
9,2021-08-01,-0.0311,0.12585714285714286,57.08571428571429,0.0,1,1,0,0.0
10,2021-08-01,0.0515,0.0845,59.800000000000004,0.0,0,1,0,0.0
12,2021-08-01,-0.0425,0.0522,457.0,1.0,0,0,0,0.0
13,2021-08-01,-0.0426,0.10592857142857141,175.14285714285714,0.0,0,0,0,0.0
15,2021-08-01,-0.131,0.17071428571428574,111.12857142857142,0.0,0,0,0,0.0
16,2021-08-01,0.138,0.1444285714285714,110.07142857142857,1.0,0,0,0,0.0
17,2021-08-01,-0.07,0.0991857142857143,86.48571428571428,0.0,0,0,0,0.0
18,2021-08-01,-0.0037,-0.01354057142857143,90.67142857142858,1.0,0,0,0,0.0
19,2021-08-01,-0.0438,0.022685714285714285,66.97142857142858,1.0,0,0,0,0.0
20,2021-08-01,0.0172,0.10182857142857142,175.57142857142858,1.0,0,0,0,0.0
21,2021-08-01,-0.0368,0.15214285714285714,166.0,1.0,0,0,0,0.0
22,2021-08-01,-0.0858,0.10867142857142856,566.7142857142857,1.0,0,0,0,0.0
23,2021-08-01,0.136,0.16799999999999998,37.01428571428572,0.0,0,0,0,0.0
24,2021-08-01,-0.0376,0.08461428571428573,40.57142857142857,0.0,0,0,0,0.0
25,2021-08-01,-0.0308,0.14928571428571427,60.57142857142857,0.0,0,0,0,0.0
26,2021-08-01,-0.0269,0.1582857142857143,40.6,0.0,0,0,0,0.0
27,2021-08-01,-0.0367,0.08797142857142858,51.1,0.0,0,0,0,0.0
28,2021-08-01,0.0562,0.19742857142857143,318.14285714285717,1.0,1,0,0,1.0
29,2021-08-01,-0.0366,0.15442857142857142,289.42857142857144,1.0,0,0,0,0.0
30,2021-08-01,0.0971,0.017707142857142855,89.02857142857144,1.0,0,0,0,0.0
31,2021-08-01,-0.0172,0.0844142857142857,74.10000000000001,1.0,0,0,0,0.0
32,2021-08-01,-0.0586,0.03748571428571429,224.85714285714286,0.0,0,0,0,0.0
33,2021-08-01,-0.000161,0.19285714285714287,32.0,0.0,0,0,0,0.0
34,2021-08-01,-0.0317,0.16871428571428573,64.2,0.0,0,0,0,0.0
35,2021-08-01,0.0115,0.049814285714285714,85.47142857142856,0.0,0,0,0,0.0
36,2021-08-01,-0.0766,0.12728571428571428,68.5,0.0,0,0,0,0.0
37,2021-08-01,-0.000766,0.07948571428571428,138.57142857142858,1.0,0,0,0,0.0
38,2021-08-01,-0.151,0.111,46.17142857142857,1.0,0,0,0,0.0
39,2021-08-01,-0.00929,0.119,55.65714285714286,1.0,0,0,0,0.0
40,2021-08-01,-0.0731,0.10328571428571429,225.28571428571428,1.0,0,0,0,0.0
41,2021-08-01,-0.0243,0.0449,100.60000000000001,0.0,0,0,0,0.0
42,2021-08-01,-0.0295,0.12185714285714286,38.67142857142857,0.0,0,0,0,0.0
44,2021-08-01,-0.0563,0.08117142857142857,72.64285714285714,0.0,0,0,0,0.0
45,2021-08-01,0.00193,0.10215714285714285,175.0,1.0,0,0,0,0.0
46,2021-08-01,0.0578,-0.022557142857142855,28.042857142857144,1.0,0,0,0,0.0
47,2021-08-01,0.00549,0.15328571428571428,162.28571428571428,1.0,0,0,0,0.0
48,2021-08-01,-0.0685,0.07345714285714286,184.85714285714286,1.0,0,0,0,0.0
49,2021-08-01,-0.0246,0.05071428571428571,163.42857142857142,1.0,0,0,0,0.0
50,2021-08-01,-0.0467,0.1752857142857143,31.02857142857143,0.0,1,0,0,0.0
51,2021-08-01,-0.0355,0.08031428571428571,64.68571428571428,0.0,1,0,0,0.0
53,2021-08-01,-0.0823,0.042685714285714285,95.82857142857142,0.0,0,0,0,0.0
54,2021-08-01,-0.13,0.125,65.58571428571427,1.0,0,0,0,0.0
55,2021-08-01,-0.0432,0.10301428571428571,73.04285714285714,0.0,0,0,0,0.0
56,2021-08-01,0.139,0.15214285714285714,138.14285714285714,1.0,0,0,0,0.0
1,2021-08-08,-0.0701,0.14957142857142855,399.42857142857144,1.0,0,0,0,0.0
2,2021-08-08,0.0953,0.0355,283.2857142857143,1.0,0,0,0,0.0
4,2021-08-08,-0.0642,0.06018571428571429,202.57142857142858,0.0,0,0,0,0.0
5,2021-08-08,-0.0528,0.1412857142857143,491.14285714285717,1.0,0,0,0,0.0
6,2021-08-08,-0.0802,-0.011622857142857143,192.42857142857142,0.0,1,0,0,0.0
8,2021-08-08,-0.0658,0.05425714285714286,112.85714285714286,0.0,0,0,0,0.0
9,2021-08-08,-0.0307,0.12542857142857142,95.88571428571429,0.0,1,1,0,0.0
10,2021-08-08,0.0482,0.0885142857142857,100.12857142857142,0.0,0,1,0,0.0
12,2021-08-08,-0.0443,0.07071428571428572,591.7142857142857,1.0,0,0,0,0.0
13,2021-08-08,-0.0423,0.13185714285714287,264.85714285714283,0.0,0,0,0,0.0
15,2021-08-08,-0.143,0.17485714285714285,209.28571428571428,0.0,0,0,0,0.0
16,2021-08-08,0.138,0.1395714285714286,182.71428571428572,1.0,0,0,0,0.0
17,2021-08-08,-0.0738,0.11045714285714285,123.14285714285714,0.0,0,0,0,0.0
18,2021-08-08,-0.00711,-0.0121,136.57142857142858,1.0,0,0,0,0.0
19,2021-08-08,-0.0502,0.048,111.44285714285715,1.0,0,0,0,0.0
20,2021-08-08,0.0103,0.11851428571428571,217.0,1.0,0,0,0,0.0
21,2021-08-08,-0.0408,0.16685714285714284,257.14285714285717,1.0,0,0,0,0.0
22,2021-08-08,-0.0901,0.12062857142857143,679.4285714285714,1.0,0,0,0,0.0
23,2021-08-08,0.129,0.16914285714285712,54.142857142857146,0.0,0,0,0,0.0
24,2021-08-08,-0.0404,0.08044285714285715,66.2,0.0,0,0,0,0.0
25,2021-08-08,-0.0342,0.15871428571428572,89.94285714285715,0.0,0,0,0,0.0
26,2021-08-08,-0.0278,0.1762857142857143,62.771428571428565,0.0,0,0,0,0.0
27,2021-08-08,-0.0361,0.0899,81.5,0.0,0,0,0,0.0
28,2021-08-08,0.0533,0.21571428571428572,454.85714285714283,1.0,1,0,0,1.0
29,2021-08-08,-0.0405,0.17857142857142858,322.0,1.0,0,0,0,0.0
30,2021-08-08,0.105,0.03497142857142857,134.42857142857142,1.0,0,0,0,0.0
31,2021-08-08,-0.0181,0.09704285714285714,105.8,1.0,0,0,0,0.0
32,2021-08-08,-0.0609,0.03522857142857143,237.28571428571428,0.0,0,0,0,0.0
33,2021-08-08,-0.00403,0.20557142857142857,65.5,0.0,0,0,0,0.0
34,2021-08-08,-0.0343,0.18385714285714286,90.42857142857143,0.0,0,0,0,0.0
35,2021-08-08,0.0104,0.046700000000000005,144.28571428571428,0.0,0,0,0,0.0
36,2021-08-08,-0.0795,0.15985714285714286,103.2,0.0,0,0,0,0.0
37,2021-08-08,-0.0018,0.09288571428571428,205.57142857142858,1.0,0,0,0,0.0
38,2021-08-08,-0.153,0.14085714285714285,73.64285714285714,1.0,0,0,0,0.0
39,2021-08-08,-0.0108,0.1362857142857143,87.58571428571429,1.0,0,0,0,0.0
40,2021-08-08,-0.0735,0.11221428571428571,318.0,1.0,0,0,0,0.0
41,2021-08-08,-0.0316,0.034685714285714285,162.28571428571428,0.0,0,0,0,0.0
42,2021-08-08,-0.0324,0.14871428571428572,68.45714285714286,0.0,0,0,0,0.0
44,2021-08-08,-0.0576,0.163,127.28571428571429,0.0,0,0,0,0.0
45,2021-08-08,-0.00097,0.133,307.14285714285717,1.0,0,0,0,0.0
46,2021-08-08,0.0464,0.011015714285714285,39.01428571428572,1.0,0,0,0,0.0
47,2021-08-08,0.00329,0.19785714285714287,263.57142857142856,1.0,0,0,0,0.0
48,2021-08-08,-0.07,0.0796,288.7142857142857,1.0,0,0,0,0.0
49,2021-08-08,-0.0253,0.06312857142857144,191.14285714285714,1.0,0,0,0,0.0
50,2021-08-08,-0.0424,0.17542857142857143,59.857142857142854,0.0,1,0,0,0.0
51,2021-08-08,-0.04,0.08818571428571428,109.48571428571428,0.0,1,0,0,0.0
53,2021-08-08,-0.085,0.05195714285714286,168.9,0.0,0,0,0,0.0
54,2021-08-08,-0.127,0.15542857142857144,107.7,1.0,0,0,0,0.0
55,2021-08-08,-0.0454,0.11285714285714286,128.0,0.0,0,0,0,0.0
56,2021-08-08,0.128,0.17414285714285713,213.57142857142858,1.0,0,0,0,0.0
1,2021-08-15,-0.0722,0.145,488.42857142857144,1.0,0,0,0,0.0
2,2021-08-15,0.0867,0.02775714285714286,300.0,1.0,0,0,0,0.0
4,2021-08-15,-0.0642,0.05814285714285715,247.28571428571428,0.0,0,0,0,0.0
5,2021-08-15,-0.0553,0.153,527.1428571428571,1.0,0,0,0,0.0
6,2021-08-15,-0.0853,-0.007705714285714286,214.57142857142858,0.0,1,0,0,0.0
8,2021-08-15,-0.0704,0.055714285714285716,132.0,0.0,0,0,0,0.0
9,2021-08-15,-0.0314,0.10822857142857144,105.34285714285714,0.0,1,1,0,0.0
10,2021-08-15,0.0419,0.10484285714285714,152.28571428571428,0.0,0,1,0,0.0
12,2021-08-15,-0.0468,0.0859142857142857,683.4285714285714,1.0,0,0,0,0.0
13,2021-08-15,-0.0429,0.1162857142857143,365.2857142857143,0.0,0,0,0,0.0
15,2021-08-15,-0.158,0.1782857142857143,282.0,0.0,0,0,0,0.0
16,2021-08-15,0.143,0.1325714285714286,216.0,1.0,0,0,0,0.0
17,2021-08-15,-0.0784,0.11357142857142857,164.14285714285714,0.0,0,0,0,0.0
18,2021-08-15,-0.0134,-0.01341,211.14285714285714,1.0,0,0,0,0.0
19,2021-08-15,-0.0627,0.03258571428571429,152.57142857142858,1.0,0,0,0,0.0
20,2021-08-15,0.00226,0.10880000000000001,271.42857142857144,1.0,0,0,0,0.0
21,2021-08-15,-0.0436,0.1732857142857143,358.7142857142857,1.0,0,0,0,0.0
22,2021-08-15,-0.0948,0.12114285714285714,855.1428571428571,1.0,0,0,0,0.0
23,2021-08-15,0.123,0.157,80.48571428571428,0.0,0,0,0,0.0
24,2021-08-15,-0.0422,0.08024285714285714,92.95714285714287,0.0,0,0,0,0.0
25,2021-08-15,-0.0372,0.12928571428571428,113.0,0.0,0,0,0,0.0
26,2021-08-15,-0.029,0.1682857142857143,100.04285714285713,0.0,0,0,0,0.0
27,2021-08-15,-0.0399,0.08474285714285713,115.04285714285713,0.0,0,0,0,0.0
28,2021-08-15,0.0475,0.21857142857142858,686.1428571428571,1.0,1,0,0,1.0
29,2021-08-15,-0.046,0.161,317.42857142857144,1.0,0,0,0,0.0
30,2021-08-15,0.0966,0.055842857142857145,173.57142857142858,1.0,0,0,0,0.0
31,2021-08-15,-0.0189,0.08047142857142857,135.85714285714286,1.0,0,0,0,0.0
32,2021-08-15,-0.0659,0.033914285714285716,245.42857142857142,0.0,0,0,0,0.0
33,2021-08-15,-0.00973,0.18914285714285714,85.38571428571429,0.0,0,0,0,0.0
34,2021-08-15,-0.0385,0.18085714285714286,115.57142857142857,0.0,0,0,0,0.0
35,2021-08-15,0.0113,0.04941428571428571,205.85714285714286,0.0,0,0,0,0.0
36,2021-08-15,-0.0847,0.15442857142857142,134.85714285714286,0.0,0,0,0,0.0
37,2021-08-15,-0.00293,0.11,323.2857142857143,1.0,0,0,0,0.0
38,2021-08-15,-0.148,0.12128571428571429,109.84285714285714,1.0,0,0,0,0.0
39,2021-08-15,-0.0138,0.1387142857142857,130.42857142857142,1.0,0,0,0,0.0
40,2021-08-15,-0.0753,0.13714285714285715,365.7142857142857,1.0,0,0,0,0.0
41,2021-08-15,-0.0379,0.03408571428571429,246.14285714285714,0.0,0,0,0,0.0
42,2021-08-15,-0.0357,0.15728571428571428,94.62857142857142,0.0,0,0,0,0.0
44,2021-08-15,-0.0629,0.1972857142857143,149.67142857142858,0.0,0,0,0,0.0
45,2021-08-15,-0.00331,0.14957142857142855,406.42857142857144,1.0,0,0,0,0.0
46,2021-08-15,0.0462,-0.010567142857142858,98.2,1.0,0,0,0,0.0
47,2021-08-15,0.00255,0.17514285714285713,365.2857142857143,1.0,0,0,0,0.0
48,2021-08-15,-0.0714,0.08151428571428572,350.2857142857143,1.0,0,0,0,0.0
49,2021-08-15,-0.0277,0.06942857142857142,182.14285714285714,1.0,0,0,0,0.0
50,2021-08-15,-0.0464,0.18585714285714286,104.47142857142856,0.0,1,0,0,0.0
51,2021-08-15,-0.0443,0.09885714285714285,146.14285714285714,0.0,1,0,0,0.0
53,2021-08-15,-0.0889,0.057800000000000004,235.28571428571428,0.0,0,0,0,0.0
54,2021-08-15,-0.125,0.1335714285714286,156.0,1.0,0,0,0,0.0
55,2021-08-15,-0.0465,0.109,156.28571428571428,0.0,0,0,0,0.0
56,2021-08-15,0.125,0.13685714285714284,296.57142857142856,1.0,0,0,0,0.0
1,2021-08-22,-0.0727,0.12485714285714286,548.7142857142857,1.0,0,0,0,0.0
2,2021-08-22,0.075,0.012669999999999999,411.85714285714283,1.0,0,0,0,0.0
4,2021-08-22,-0.067,0.039085714285714286,278.2857142857143,0.0,0,0,0,0.0
5,2021-08-22,-0.0575,0.189,509.14285714285717,1.0,0,0,0,0.0
6,2021-08-22,-0.0911,-0.016928571428571428,248.0,0.0,1,0,0,0.0
8,2021-08-22,-0.0741,0.0538,154.85714285714286,0.0,0,0,0,0.0
9,2021-08-22,-0.0338,0.12285714285714286,117.42857142857143,0.0,1,1,0,0.0
10,2021-08-22,0.0366,0.12057142857142858,212.42857142857142,0.0,0,1,0,0.0
12,2021-08-22,-0.0487,0.07175714285714285,795.7142857142857,1.0,0,0,0,0.0
13,2021-08-22,-0.0436,0.10055714285714286,474.57142857142856,0.0,0,0,0,0.0
15,2021-08-22,-0.162,0.17271428571428574,340.85714285714283,0.0,0,0,0,0.0
16,2021-08-22,0.153,0.129,268.57142857142856,1.0,0,0,0,0.0
17,2021-08-22,-0.0831,0.1207142857142857,188.71428571428572,0.0,0,0,0,0.0
18,2021-08-22,-0.0174,-0.0040407142857142855,283.42857142857144,1.0,0,0,0,0.0
19,2021-08-22,-0.063,0.04121428571428571,179.57142857142858,1.0,0,0,0,0.0
20,2021-08-22,-0.00424,0.114,280.85714285714283,1.0,0,0,0,0.0
21,2021-08-22,-0.0473,0.16328571428571428,477.2857142857143,1.0,0,0,0,0.0
22,2021-08-22,-0.107,0.11185714285714286,773.4285714285714,1.0,0,0,0,0.0
23,2021-08-22,0.115,0.1827142857142857,87.14285714285714,0.0,0,0,0,0.0
24,2021-08-22,-0.0434,0.06871428571428571,109.42857142857143,0.0,0,0,0,0.0
25,2021-08-22,-0.0436,0.1597142857142857,130.14285714285714,0.0,0,0,0,0.0
26,2021-08-22,-0.0299,0.15685714285714286,113.0,0.0,0,0,0,0.0
27,2021-08-22,-0.043,0.09168571428571429,149.0,0.0,0,0,0,0.0
28,2021-08-22,0.0424,0.18328571428571427,829.0,1.0,1,0,0,1.0
29,2021-08-22,-0.0486,0.19914285714285712,298.0,1.0,0,0,0,0.0
30,2021-08-22,0.0781,0.03654285714285715,217.0,1.0,0,0,0,0.0
31,2021-08-22,-0.0207,0.07448571428571428,169.71428571428572,1.0,0,0,0,0.0
32,2021-08-22,-0.068,0.05442857142857143,240.28571428571428,0.0,0,0,0,0.0
33,2021-08-22,-0.0139,0.2107142857142857,116.84285714285714,0.0,0,0,0,0.0
34,2021-08-22,-0.0429,0.17885714285714285,144.14285714285714,0.0,0,0,0,0.0
35,2021-08-22,0.00918,0.0422,251.0,0.0,0,0,0,0.0
36,2021-08-22,-0.091,0.14042857142857143,161.0,0.0,0,0,0,0.0
37,2021-08-22,-0.0049,0.09371428571428572,351.57142857142856,1.0,0,0,0,0.0
38,2021-08-22,-0.13,0.14042857142857143,168.42857142857142,1.0,0,0,0,0.0
39,2021-08-22,-0.0173,0.1484285714285714,167.42857142857142,1.0,0,0,0,0.0
40,2021-08-22,-0.0811,0.11761428571428571,391.42857142857144,1.0,0,0,0,0.0
41,2021-08-22,-0.0424,0.030071428571428575,329.14285714285717,0.0,0,0,0,0.0
42,2021-08-22,-0.0396,0.1484285714285714,122.71428571428571,0.0,0,0,0,0.0
44,2021-08-22,-0.0667,0.1434,205.71428571428572,0.0,0,0,0,0.0
45,2021-08-22,-0.0073,0.125,479.57142857142856,1.0,0,0,0,0.0
46,2021-08-22,0.0474,0.0005057142857142859,166.71428571428572,1.0,0,0,0,0.0
47,2021-08-22,0.00188,0.18342857142857144,478.57142857142856,1.0,0,0,0,0.0
48,2021-08-22,-0.073,0.07901428571428572,392.7142857142857,1.0,0,0,0,0.0
49,2021-08-22,-0.0302,0.06754285714285714,217.71428571428572,1.0,0,0,0,0.0
50,2021-08-22,-0.0524,0.19685714285714284,119.17142857142858,0.0,1,0,0,0.0
51,2021-08-22,-0.0483,0.10428571428571429,182.42857142857142,0.0,1,0,0,0.0
53,2021-08-22,-0.0944,0.04824285714285714,274.85714285714283,0.0,0,0,0,0.0
54,2021-08-22,-0.126,0.14485714285714285,266.14285714285717,1.0,0,0,0,0.0
55,2021-08-22,-0.0461,0.1152857142857143,168.14285714285714,0.0,0,0,0,0.0
56,2021-08-22,0.132,0.14557142857142855,385.2857142857143,1.0,0,0,0,0.0
1,2021-08-29,-0.0725,0.11427142857142858,537.2857142857143,1.0,0,0,0,0.0
2,2021-08-29,0.0673,0.026971428571428573,481.14285714285717,1.0,0,0,0,0.0
4,2021-08-29,-0.069,0.05032857142857143,292.0,0.0,0,0,0,0.0
5,2021-08-29,-0.0628,0.17642857142857143,496.7142857142857,1.0,0,0,0,0.0
6,2021-08-29,-0.0925,-0.01328,256.14285714285717,0.0,1,0,0,0.0
8,2021-08-29,-0.0745,0.04842857142857143,190.42857142857142,0.0,0,0,0,0.0
9,2021-08-29,-0.0388,0.12562857142857145,126.0,0.0,1,1,0,0.0
10,2021-08-29,0.0316,0.12542857142857142,245.0,0.0,0,1,0,0.0
12,2021-08-29,-0.0501,0.0926,718.0,1.0,0,0,0,0.0
13,2021-08-29,-0.0442,0.07271428571428572,558.8571428571429,0.0,0,0,0,0.0
15,2021-08-29,-0.171,0.16014285714285714,364.14285714285717,0.0,0,0,0,0.0
16,2021-08-29,0.156,0.16799999999999998,267.14285714285717,1.0,0,0,0,0.0
17,2021-08-29,-0.0879,0.10545714285714285,198.14285714285714,0.0,0,0,0,0.0
18,2021-08-29,-0.0238,-0.0023594857142857145,371.14285714285717,1.0,0,0,0,0.0
19,2021-08-29,-0.0606,0.06141428571428571,221.42857142857142,1.0,0,0,0,0.0
20,2021-08-29,-0.00856,0.1041,314.0,1.0,0,0,0,0.0
21,2021-08-29,-0.0482,0.1642857142857143,610.1428571428571,1.0,0,0,0,0.0
22,2021-08-29,-0.138,0.12335714285714285,676.8571428571429,1.0,0,0,0,0.0
23,2021-08-29,0.102,0.15528571428571428,104.77142857142857,0.0,0,0,0,0.0
24,2021-08-29,-0.0464,0.05354285714285715,125.14285714285714,0.0,0,0,0,0.0
25,2021-08-29,-0.052,0.15414285714285714,143.14285714285714,0.0,0,0,0,0.0
26,2021-08-29,-0.0314,0.16999999999999998,136.28571428571428,0.0,0,0,0,0.0
27,2021-08-29,-0.0415,0.09495714285714285,179.71428571428572,0.0,0,0,0,0.0
28,2021-08-29,0.0433,0.18371428571428572,765.1428571428571,1.0,1,0,0,1.0
29,2021-08-29,-0.0497,0.17314285714285713,278.7142857142857,1.0,0,0,0,0.0
30,2021-08-29,0.0768,0.03382857142857143,283.42857142857144,1.0,0,0,0,0.0
31,2021-08-29,-0.0229,0.07338571428571429,232.14285714285714,1.0,0,0,0,0.0
32,2021-08-29,-0.0691,0.033971428571428576,258.2857142857143,0.0,0,0,0,0.0
33,2021-08-29,-0.0232,0.19042857142857142,140.71428571428572,0.0,0,0,0,0.0
34,2021-08-29,-0.0464,0.173,156.42857142857142,0.0,0,0,0,0.0
35,2021-08-29,0.00339,0.06514285714285714,271.7142857142857,0.0,0,0,0,0.0
36,2021-08-29,-0.0962,0.14771428571428571,163.42857142857142,0.0,0,0,0,0.0
37,2021-08-29,-0.00694,0.08424285714285715,409.57142857142856,1.0,0,0,0,0.0
38,2021-08-29,-0.115,0.1392857142857143,235.57142857142858,1.0,0,0,0,0.0
39,2021-08-29,-0.0224,0.11485714285714287,223.85714285714286,1.0,0,0,0,0.0
40,2021-08-29,-0.0826,0.14528571428571427,426.2857142857143,1.0,0,0,0,0.0
41,2021-08-29,-0.0406,0.02265714285714286,357.2857142857143,0.0,0,0,0,0.0
42,2021-08-29,-0.0449,0.1325714285714286,157.0,0.0,0,0,0,0.0
44,2021-08-29,-0.0699,0.020874285714285713,186.71428571428572,0.0,0,0,0,0.0
45,2021-08-29,-0.0123,0.11028571428571429,599.7142857142857,1.0,0,0,0,0.0
46,2021-08-29,0.0401,-0.006004285714285714,254.0,1.0,0,0,0,0.0
