YEAR,SERIAL,MONTH,HWTFINL,CPSID,ASECFLAG,STATEFIP,COUNTY,PERNUM,WTFINL,CPSIDP,CPSIDV,AGE,SEX,RACE,HISPAN,EMPSTAT,OCC,IND,DURUNEMP,EDUC,LNKFW1MWT,LowWage,TreatState,status_next_month,found_job,Post,monthly_cases,log_monthly_cases
2018,26164,5,2397.2892,20180502616400,,21,0,1,2397.2892,20180502616401,201805026164011,39,2,100,0,21,3600,8270,26,73,2677.6138,0,0,34.0,0,0,,0.0
2018,26306,6,2974.8597,20180502638100,,21,0,1,2974.8597,20180502638101,201805026381011,42,2,100,0,21,160,3990,4,73,3010.5557,0,0,21.0,0,0,,0.0
2018,26200,7,3083.7074,20180502638100,,21,0,1,3083.7074,20180502638101,201805026381011,42,2,100,0,21,5840,6990,9,81,3241.7545,0,0,34.0,0,1,,0.0
2018,26361,6,1923.7578,20180502644000,,22,22033,2,1858.3239,20180502644002,201805026440021,40,2,200,0,21,2000,8090,20,111,2002.4766,0,1,10.0,1,0,,0.0
2018,26702,5,1484.893,20180502670200,,22,22033,3,1858.1286,20180502670203,201805026702031,37,2,200,0,21,4230,8680,12,40,2107.6132,1,1,34.0,0,0,,0.0
2018,26741,5,1508.143,20180502674100,,22,0,1,1352.239,20180502674101,201805026741011,58,1,100,0,21,3720,9470,4,92,1389.1908,0,1,21.0,0,0,,0.0
2018,26681,6,1438.606,20180502674100,,22,0,1,1397.5779,20180502674101,201805026741011,58,1,100,0,21,3720,9470,8,92,1430.4318,0,1,21.0,0,0,,0.0
2018,26570,7,1565.2701,20180502674100,,22,0,1,1556.4545,20180502674101,201805026741011,58,1,100,0,21,3720,9470,13,92,1606.2838,0,1,36.0,0,1,,0.0
2018,26570,7,1565.2701,20180502674100,,22,0,3,1783.0609,20180502674103,201805026741031,25,2,100,0,21,3649,8180,52,81,1948.9031,0,1,34.0,0,1,,0.0
2018,26843,5,1797.2348,20180502684300,,22,22033,1,1797.2348,20180502684301,201805026843011,55,2,200,0,21,5700,7070,4,92,1892.3145,0,1,21.0,0,0,,0.0
2018,26781,6,1547.15,20180502684300,,22,22033,1,1547.15,20180502684301,201805026843011,55,2,200,0,21,5700,7070,8,92,1673.2202,0,1,21.0,0,0,,0.0
2018,26673,7,1578.157,20180502684300,,22,22033,1,1578.157,20180502684301,201805026843011,55,2,200,0,21,5700,7070,13,92,1651.8807,0,1,21.0,0,1,,0.0
2018,26859,6,2031.0952,20180502692200,,22,0,1,2031.0952,20180502692201,201805026922011,38,2,200,0,21,4850,4380,3,92,2101.3684,0,1,21.0,0,0,,0.0
2018,26759,7,1956.1887,20180502692200,,22,0,1,1956.1887,20180502692201,201805026922011,38,2,200,0,21,4850,4380,8,91,2136.6311,0,1,21.0,0,1,,0.0
2018,27052,5,2040.6727,20180502705200,,22,22005,1,2040.6727,20180502705201,201805027052011,42,1,200,0,21,4220,2070,3,91,2179.3894,0,1,10.0,1,0,,0.0
2018,27103,7,1456.967,20180502728000,,22,22051,2,1493.1855,20180502728002,201805027280021,60,1,200,0,21,9130,4170,4,81,1569.2984,0,1,10.0,1,1,,0.0
2018,27256,6,1685.0943,20180502734300,,22,22005,1,1685.0943,20180502734301,201805027343011,45,2,100,100,21,6400,770,2,40,1783.4085,0,1,10.0,1,0,,0.0
2018,27256,6,1685.0943,20180502734300,,22,22005,3,2276.1093,20180502734303,201805027343031,20,1,100,100,21,6230,770,2,73,2482.7006,0,1,10.0,1,0,,0.0
2018,27342,6,2113.5033,20180502743000,,22,22103,1,2113.5033,20180502743001,201805027430011,35,2,200,0,21,4020,8680,52,60,2186.6277,1,1,21.0,0,0,,0.0
2018,27237,7,1986.6791,20180502743000,,22,22103,1,1986.6791,20180502743001,201805027430011,35,2,200,0,21,4020,8680,57,60,2169.934,1,1,21.0,0,1,,0.0
2018,27267,7,1559.4486,20180502745800,,22,22051,3,1668.6592,20180502745803,201805027458031,27,1,651,0,21,9130,4470,8,73,1798.8711,0,1,34.0,0,1,,0.0
2018,27446,6,1689.4284,20180502752500,,22,0,2,1689.4284,20180502752502,201805027525021,42,2,200,0,21,5700,9160,3,123,1820.4796,0,1,34.0,0,0,,0.0
2018,27379,7,2529.1637,20180502757000,,22,0,3,2119.4035,20180502757003,201805027570032,15,1,652,611,21,4110,8680,4,40,2159.0884,1,1,34.0,0,1,,0.0
2018,27379,7,2529.1637,20180502757000,,22,0,4,2122.5075,20180502757004,201805027570042,16,1,652,611,21,4110,8680,4,40,2325.3728,1,1,34.0,0,1,,0.0
2018,27768,5,1543.7351,20180502776800,,22,0,1,1543.7351,20180502776801,201805027768011,43,2,200,0,21,4610,8370,2,60,1705.1058,0,1,10.0,1,0,,0.0
2018,27585,7,1814.975,20180502776800,,22,0,1,1814.975,20180502776801,201805027768011,43,2,200,0,21,2300,8470,4,60,1938.0801,0,1,21.0,0,1,,0.0
2018,27811,5,1734.478,20180502781100,,22,0,1,1734.478,20180502781101,201805027811011,53,1,200,0,21,3800,9470,12,111,1849.2633,0,1,36.0,0,0,,0.0
2018,28009,5,1748.808,20180502800900,,22,0,1,1748.808,20180502800901,201805028009011,19,1,100,0,21,8650,3670,5,73,1854.168,0,1,10.0,1,0,,0.0
2018,28296,5,1400.3443,20180502829600,,23,0,1,1143.0678,20180502829601,201805028296011,44,1,100,0,21,7700,3970,2,81,1246.3805,0,0,21.0,0,0,,0.0
2018,28222,6,1290.0353,20180502829600,,23,0,1,1068.5116,20180502829601,201805028296011,44,1,100,0,21,7700,3970,6,81,1177.262,0,0,21.0,0,0,,0.0
2018,28098,7,1373.8992,20180502829600,,23,0,1,1108.7957,20180502829601,201805028296011,44,1,100,0,21,7700,3970,11,81,1174.8052,0,0,21.0,0,1,,0.0
2018,28265,7,1365.4758,20180502844800,,23,0,1,1365.4758,20180502844801,201805028448011,50,1,100,0,21,6260,770,119,81,1476.2398,0,0,34.0,0,1,,0.0
2018,28393,6,1034.639,20180502846100,,23,23011,1,1034.639,20180502846101,201805028461011,39,1,100,0,21,2000,8090,2,123,1167.2714,0,0,34.0,0,0,,0.0
2018,28599,5,1266.9725,20180502859900,,23,0,4,1425.9362,20180502859904,201805028599041,25,1,100,0,21,5400,7590,39,81,1598.5416,0,0,34.0,0,0,,0.0
2018,28670,5,1366.3756,20180502867000,,23,23005,1,1366.3756,20180502867001,201805028670011,20,2,100,0,21,4150,8680,26,73,1601.2017,1,0,10.0,1,0,,0.0
2018,28769,7,4806.4193,20180502897900,,24,24510,2,4806.4193,20180502897902,201805028979021,40,2,200,0,21,4610,8270,52,60,4971.0408,0,1,21.0,0,1,,0.0
2018,28895,6,4380.1814,20180502898300,,24,0,2,4676.9883,20180502898302,201805028983021,57,1,200,0,21,6260,770,8,73,4928.8157,0,1,21.0,0,0,,0.0
2018,28777,7,4673.4383,20180502898300,,24,0,2,5448.333,20180502898302,201805028983021,57,1,200,0,21,6260,770,13,73,5796.1807,0,1,34.0,0,1,,0.0
2018,28789,7,2884.756,20180502899900,,24,0,1,3040.779,20180502899901,201805028999011,70,1,100,0,21,430,2980,119,111,3143.3888,0,1,21.0,0,1,,0.0
2018,29294,5,3686.0408,20180502929400,,24,24033,2,4566.3222,20180502929402,201805029294021,24,2,200,0,21,4760,5790,4,73,5217.0999,1,1,10.0,1,0,,0.0
2018,29360,5,2949.6868,20180502936000,,24,24031,1,3427.7295,20180502936001,201805029360011,50,1,100,0,21,1020,6970,56,73,3572.4815,0,1,21.0,0,0,,0.0
2018,29270,6,2870.6099,20180502936000,,24,24031,1,3174.6083,20180502936001,201805029360011,50,1,100,0,21,1020,6970,60,73,3330.0724,0,1,21.0,0,0,,0.0
2018,29155,7,3086.0304,20180502936000,,24,24031,1,3138.7317,20180502936001,201805029360011,50,1,100,0,21,1020,6970,65,73,3283.2296,0,1,10.0,1,1,,0.0
2018,29450,5,4804.938,20180502945000,,24,24031,5,4964.0268,20180502945005,201805029450051,21,1,100,500,21,6260,770,26,81,5694.9905,0,1,10.0,1,0,,0.0
2018,29497,5,2645.7226,20180502949700,,24,24031,1,3224.2708,20180502949701,201805029497011,64,1,100,0,21,1050,6970,4,111,3343.8594,0,1,21.0,0,0,,0.0
2018,29405,6,2582.7849,20180502949700,,24,24031,1,3072.0964,20180502949701,201805029497011,64,1,100,0,21,1050,6970,8,111,3172.0346,0,1,34.0,0,0,,0.0
2018,29569,5,2645.7226,20180502956900,,24,24031,1,2645.7226,20180502956901,201805029569011,66,2,100,0,21,3300,770,48,111,2700.356,0,1,21.0,0,0,,0.0
2018,29480,6,2582.7849,20180502956900,,24,24031,1,2582.7849,20180502956901,201805029569011,66,2,100,0,21,2400,8570,52,111,2664.5164,1,1,21.0,0,0,,0.0
2018,29362,7,2731.536,20180502956900,,24,24031,1,2731.536,20180502956901,201805029569011,66,2,100,0,21,2400,8570,57,111,2852.0974,1,1,21.0,0,1,,0.0
2018,29506,6,2867.4526,20180502959700,,24,0,5,4567.7927,20180502959705,201805029597051,22,2,100,0,21,4020,8680,1,81,4909.4098,1,1,21.0,0,0,,0.0
2018,29390,7,3024.3425,20180502959700,,24,0,5,4403.9306,20180502959705,201805029597051,22,2,100,0,21,4020,8680,6,81,4801.5583,1,1,34.0,0,1,,0.0
2018,29536,6,3977.136,20180502962700,,24,0,1,8264.6151,20180502962701,201805029627011,34,1,802,300,21,7210,770,3,73,9287.4829,0,1,10.0,1,0,,0.0
2018,29875,5,2576.1291,20180502987500,,25,25025,1,2576.1291,20180502987501,201805029875011,56,2,100,0,21,1107,8180,4,123,2667.8738,0,0,21.0,0,0,,0.0
2018,30032,5,3421.8127,20180503003200,,25,25025,1,3421.8127,20180503003201,201805030032011,34,1,100,0,21,2310,7860,39,123,3732.7089,0,0,32.0,0,0,,0.0
2018,30040,5,3268.4697,20180503004000,,25,25025,1,3268.4697,20180503004001,201805030040011,30,2,200,0,21,420,9170,3,123,3671.1135,0,0,21.0,0,0,,0.0
2018,29950,6,3880.1432,20180503004000,,25,25025,1,3880.1432,20180503004001,201805030040011,30,2,200,0,21,420,9170,7,123,4336.3728,0,0,21.0,0,0,,0.0
2018,29850,7,4799.5084,20180503004000,,25,25025,1,4799.5084,20180503004001,201805030040011,30,2,200,0,21,420,9170,12,123,5276.847,0,0,10.0,1,1,,0.0
2018,30315,5,2277.2372,20180503031500,,25,25021,1,2898.324,20180503031501,201805030315011,67,1,100,0,21,2200,7870,52,125,2938.3429,0,0,21.0,0,0,,0.0
2018,30347,5,3931.9294,20180503034700,,25,25005,2,3478.216,20180503034702,201805030347021,50,1,100,500,21,9720,4280,2,2,3555.9066,0,0,10.0,1,0,,0.0
2018,30173,7,2377.5016,20180503036800,,25,25013,2,2377.5016,20180503036802,201805030368021,62,2,100,0,21,5700,7860,3,73,2487.8901,0,0,21.0,0,1,,0.0
2018,30368,6,2477.3561,20180503045800,,25,25021,3,3397.3786,20180503045803,201805030458031,23,1,100,0,21,4110,8680,3,81,3847.4212,1,0,21.0,0,0,,0.0
2018,30252,7,2642.4974,20180503045800,,25,25021,3,3657.8964,20180503045803,201805030458031,23,1,100,0,21,4110,8680,8,111,4166.3262,1,0,21.0,0,1,,0.0
2018,30435,6,2460.664,20180503052500,,25,25023,3,3126.2573,20180503052503,201805030525031,19,1,100,0,21,2000,8670,1,81,3481.7249,1,0,21.0,0,0,,0.0
2018,30320,7,2703.4153,20180503052500,,25,25023,3,3657.8964,20180503052503,201805030525031,20,1,100,0,21,2000,8670,6,81,4166.3262,1,0,21.0,0,1,,0.0
2018,30345,7,2642.4974,20180503054900,,25,25021,1,2642.4974,20180503054901,201805030549011,55,2,100,0,21,2310,7860,4,111,2765.1898,0,0,10.0,1,1,,0.0
2018,30345,7,2642.4974,20180503054900,,25,25021,3,2610.8898,20180503054903,201805030549031,44,2,100,0,21,2320,7860,4,123,2771.9384,0,0,10.0,1,1,,0.0
2018,30635,7,2973.4096,20180503080700,,25,25017,1,3232.3471,20180503080701,201805030807011,79,1,100,0,21,7315,770,3,73,3406.6338,0,0,10.0,1,1,,0.0
2018,30834,5,2192.491,20180503083400,,25,25027,1,2562.8892,20180503083401,201805030834011,60,1,100,0,21,1020,6690,22,111,2630.1022,0,0,21.0,0,0,,0.0
2018,30764,6,2148.354,20180503083400,,25,25027,1,2442.4366,20180503083401,201805030834011,60,1,100,0,21,1020,6690,26,111,2603.8417,0,0,21.0,0,0,,0.0
2018,30665,7,2377.5016,20180503083400,,25,25027,1,2845.9974,20180503083401,201805030834011,60,1,100,0,21,1020,6690,31,111,3031.1056,0,0,21.0,0,1,,0.0
2018,30835,5,2309.3911,20180503083500,,25,25025,2,2844.9755,20180503083502,201805030835021,63,1,100,0,21,5610,6390,7,73,2919.5864,0,0,21.0,0,0,,0.0
2018,30858,5,2309.3911,20180503085800,,25,25021,4,3312.2897,20180503085804,201805030858041,30,1,100,0,21,4760,5591,65,111,3613.2349,1,0,34.0,0,0,,0.0
2018,31299,5,3635.3619,20180503129900,,26,26125,3,4677.085,20180503129903,201805031299031,20,2,100,0,21,4720,9170,3,81,5243.9868,0,0,21.0,0,0,,0.0
2018,31212,6,3793.0172,20180503129900,,26,26125,3,4919.8531,20180503129903,201805031299031,20,2,100,0,21,4720,9170,7,81,5305.4472,0,0,21.0,0,0,,0.0
2018,31099,7,3423.8108,20180503129900,,26,26125,3,4698.4036,20180503129903,201805031299031,20,2,100,0,21,4720,9170,12,81,5268.0123,0,0,10.0,1,1,,0.0
2018,31702,5,3359.7325,20180503170200,,26,26161,1,3359.7325,20180503170201,201805031702011,23,1,100,0,21,9620,7580,6,73,3710.4211,0,0,10.0,1,0,,0.0
2018,31524,7,3617.7036,20180503170200,,26,26161,1,3617.7036,20180503170201,201805031702011,23,1,100,0,21,4050,4980,52,50,3943.9648,1,0,10.0,1,1,,0.0
2018,31702,5,3359.7325,20180503170200,,26,26161,2,3168.5381,20180503170202,201805031702021,49,1,100,0,21,9130,7790,2,73,3321.9695,0,0,10.0,1,0,,0.0
2018,31606,6,3594.5767,20180503170200,,26,26161,2,3397.7179,20180503170205,201805031702051,49,2,100,0,21,4610,8170,4,73,3564.1861,0,0,10.0,1,0,,0.0
2018,31791,7,3590.634,20180503199100,,26,26163,1,3590.634,20180503199101,201805031991011,27,1,100,0,21,3649,8190,2,111,3880.3033,0,0,10.0,1,1,,0.0
2018,31819,7,3216.4979,20180503202800,,26,26081,3,3494.3852,20180503202803,201805032028031,28,1,100,0,21,430,2870,3,73,3776.2897,0,0,21.0,0,1,,0.0
2018,31936,6,3417.0041,20180503202800,,26,26081,4,3716.9488,20180503202804,201805032028041,28,1,100,0,21,8650,2770,5,73,3888.1268,0,0,34.0,0,0,,0.0
2018,32131,5,2978.6144,20180503213100,,26,26163,2,3328.8184,20180503213102,201805032131021,32,1,100,0,21,9130,7790,11,73,3496.3244,0,0,10.0,1,0,,0.0
2018,32084,6,3393.9808,20180503216700,,26,0,1,3271.6031,20180503216701,201805032167011,54,1,100,0,21,1050,8180,3,111,3453.3303,0,0,10.0,1,0,,0.0
2018,32236,5,4089.3135,20180503223600,,26,26163,2,2920.4638,20180503223602,201805032236021,39,1,100,0,21,9130,7790,11,73,3092.4105,0,0,34.0,0,0,,0.0
2018,32250,6,4336.8075,20180503232300,,26,0,2,3771.744,20180503232303,201805032323031,26,1,100,0,21,4110,8680,13,81,3945.4455,1,0,21.0,0,0,,0.0
2018,32113,7,4521.9373,20180503232300,,26,0,2,3590.634,20180503232303,201805032323031,26,1,100,0,21,4110,8680,18,81,3880.3033,1,0,10.0,1,1,,0.0
2018,32568,5,3615.2537,20180503256800,,26,0,3,3614.1422,20180503256803,201805032568031,19,2,100,0,21,4020,8680,26,73,3946.3979,1,0,34.0,0,0,,0.0
2018,32575,5,3290.5565,20180503257500,,26,0,1,3290.5565,20180503257501,201805032575011,22,2,100,0,21,4030,8680,2,111,3689.3994,1,0,10.0,1,0,,0.0
2018,33210,6,3570.5244,20180503329000,,27,0,2,3570.5244,20180503329002,201805033290021,41,2,100,0,21,2310,7860,1,123,3545.782,0,0,12.0,1,0,,0.0
2018,33070,7,3590.5783,20180503329400,,27,0,1,4044.675,20180503329401,201805033294011,31,1,100,0,21,4965,4270,3,81,4391.615,0,0,21.0,0,1,,0.0
2018,33431,5,2792.8515,20180503343100,,27,0,3,2938.4048,20180503343103,201805033431031,58,1,100,0,21,6130,270,8,73,3063.3752,0,0,12.0,1,0,,0.0
2018,33580,6,4375.5616,20180503366500,,27,0,1,4375.5616,20180503366501,201805033665011,25,1,100,0,21,2200,7870,17,92,4650.2926,0,0,21.0,0,0,,0.0
2018,33428,7,4203.1251,20180503366500,,27,0,1,4203.1251,20180503366501,201805033665011,25,1,100,0,21,2200,7870,22,92,4648.9107,0,0,21.0,0,1,,0.0
2018,33739,5,3932.2719,20180503373900,,27,0,1,3932.2719,20180503373901,201805033739011,33,1,100,0,21,9620,5590,1,111,4258.2046,1,0,10.0,1,0,,0.0
2018,33504,7,3946.3051,20180503373900,,27,0,2,4046.1515,20180503373902,201805033739021,25,2,100,0,21,4010,8680,0,91,4231.2995,1,0,10.0,1,1,,0.0
2018,33773,7,1577.4839,20180503399700,,28,0,1,1577.4839,20180503399701,201805033997011,20,2,200,0,21,8965,6380,2,81,1784.9766,0,1,21.0,0,1,,0.0
2018,34192,5,1402.4105,20180503419200,,28,0,4,1421.1255,20180503419204,201805034192041,61,2,200,0,21,4130,7860,4,73,1489.1195,0,1,21.0,0,0,,0.0
2018,34546,5,1047.7828,20180503454600,,28,0,1,1063.374,20180503454601,201805034546011,55,1,100,0,21,7360,8870,1,73,1100.3357,0,1,21.0,0,0,,0.0
2018,34449,6,967.9652,20180503454600,,28,0,1,1084.5786,20180503454601,201805034546011,55,1,100,0,21,7360,8870,5,73,1107.9868,0,1,34.0,0,0,,0.0
2018,34879,5,1327.6161,20180503487900,,28,0,6,1555.7151,20180503487906,201805034879061,30,1,100,0,21,7700,2870,4,73,1609.5318,0,1,21.0,0,0,,0.0
2018,34777,6,1139.7423,20180503487900,,28,0,6,1324.9864,20180503487906,201805034879061,30,1,100,0,21,7700,2870,8,73,1385.6027,0,1,10.0,1,0,,0.0
2018,35017,7,3619.6087,20180503529300,,29,0,2,5054.8912,20180503529302,201805035293021,19,2,200,0,21,7200,8770,3,81,5293.0226,0,1,32.0,0,1,,0.0
2018,35398,5,5644.4792,20180503539800,,29,0,1,4599.6449,20180503539801,201805035398011,43,1,651,0,21,1020,6680,26,111,5076.5855,0,1,21.0,0,0,,0.0
2018,35287,6,5355.9039,20180503539800,,29,0,1,4443.441,20180503539801,201805035398011,44,1,651,0,21,1020,6680,30,111,4750.9581,0,1,21.0,0,0,,0.0
2018,35105,7,3132.0373,20180503539800,,29,0,1,4369.9822,20180503539801,201805035398011,44,1,651,0,21,1020,6680,35,111,4528.2705,0,1,21.0,0,1,,0.0
2018,35473,5,3233.8113,20180503547300,,29,0,1,2537.707,20180503547301,201805035473011,58,1,100,0,21,4850,2190,22,111,2658.0427,0,1,21.0,0,0,,0.0
2018,35366,6,3231.4063,20180503547300,,29,0,1,2558.2354,20180503547301,201805035473011,59,1,100,0,21,4850,2190,26,111,2663.6682,0,1,21.0,0,0,,0.0
2018,35183,7,3154.7946,20180503547300,,29,0,1,2475.224,20180503547301,201805035473011,59,1,100,0,21,4850,2190,31,111,2580.4967,0,1,21.0,0,1,,0.0
2018,35183,7,3154.7946,20180503547300,,29,0,2,3154.7946,20180503547302,201805035473021,57,2,100,0,21,4020,8680,6,92,3264.8504,1,1,36.0,0,1,,0.0
2018,35879,7,3166.2564,20180503618100,,29,0,3,3800.3265,20180503618103,201805036181031,17,1,100,0,21,6050,170,1,50,4031.427,0,1,34.0,0,1,,0.0
2018,36259,5,2897.0769,20180503625900,,29,0,3,3397.8639,20180503625903,201805036259031,35,1,100,0,21,6260,770,35,60,3707.4234,0,1,21.0,0,0,,0.0
2018,36130,6,2845.2978,20180503625900,,29,0,3,3389.6323,20180503625903,201805036259031,35,1,100,0,21,6260,770,39,60,3571.0072,0,1,21.0,0,0,,0.0
2018,35951,7,2901.2619,20180503625900,,29,0,3,3256.042,20180503625903,201805036259031,35,1,100,0,21,6260,770,44,60,3355.2625,0,1,21.0,0,1,,0.0
2018,36259,5,2897.0769,20180503625900,,29,0,6,4385.4475,20180503625906,201805036259061,25,2,100,0,21,3600,8270,4,91,4844.1742,0,1,10.0,1,0,,0.0
2018,36376,6,423.8779,20180503650800,,30,0,4,412.8068,20180503650804,201805036508041,41,2,100,0,21,2540,8470,1,81,435.6209,0,1,12.0,1,0,,0.0
2018,36475,6,441.1055,20180503661900,,30,0,2,562.712,20180503661902,201805036619021,21,1,100,612,21,4020,8680,1,73,623.4954,1,1,10.0,1,0,,0.0
2018,36475,6,441.1055,20180503661900,,30,0,3,569.0077,20180503661908,201805036619081,25,1,100,100,21,9620,4970,1,73,607.6438,1,1,21.0,0,0,,0.0
2018,36284,7,416.1257,20180503661900,,30,0,3,565.4983,20180503661908,201805036619081,25,1,100,100,21,9620,4970,6,73,639.3739,1,1,21.0,0,1,,0.0
2018,37031,5,505.2676,20180503703100,,30,0,1,505.2676,20180503703101,201805037031011,55,2,100,0,21,6420,770,1,40,533.6976,0,1,32.0,0,0,,0.0
2018,36732,7,421.2081,20180503708300,,30,0,2,435.0356,20180503708302,201805037083021,64,1,100,0,21,410,7070,52,73,450.2088,0,1,34.0,0,1,,0.0
2018,37118,6,510.4943,20180503726000,,30,30111,1,510.4943,20180503726001,201805037260011,25,2,100,0,21,2540,7860,2,111,570.2462,0,1,21.0,0,0,,0.0
2018,36914,7,498.3338,20180503726000,,30,30111,1,498.3338,20180503726001,201805037260011,25,2,100,0,21,2540,7860,7,111,549.6598,0,1,12.0,1,1,,0.0
2018,37408,6,448.0224,20180503756100,,30,30111,2,448.0224,20180503756102,201805037561021,30,2,100,0,21,2310,7860,4,111,483.2774,0,1,34.0,0,0,,0.0
2018,37647,6,1003.0302,20180503779700,,31,31055,1,1728.1675,20180503779701,201805037797011,42,1,100,100,21,6420,770,22,30,1957.9306,0,1,34.0,0,0,,0.0
2018,37455,7,1097.7218,20180503783700,,31,31055,1,1097.7218,20180503783701,201805037837011,26,2,100,100,21,3600,8170,4,73,1277.0397,0,1,10.0,1,1,,0.0
2018,37873,5,1420.2953,20180503787300,,31,31055,2,2107.461,20180503787302,201805037873021,25,1,100,100,21,4240,7690,8,73,2448.849,0,1,21.0,0,0,,0.0
2018,37725,6,1413.5738,20180503787300,,31,31055,2,1960.5134,20180503787302,201805037873021,25,1,100,100,21,4240,7690,12,73,2213.1252,0,1,21.0,0,0,,0.0
2018,37498,7,1420.0375,20180503787300,,31,31055,2,1792.2278,20180503787302,201805037873021,25,1,100,100,21,4240,7690,4,73,2140.3036,0,1,10.0,1,1,,0.0
2018,37520,7,1466.623,20180503789200,,31,31055,1,1466.623,20180503789201,201805037892011,34,1,100,100,21,6515,770,1,20,1720.0985,0,1,10.0,1,1,,0.0
2018,38037,5,1074.9197,20180503803700,,31,0,1,1074.9197,20180503803701,201805038037011,60,2,100,0,21,5400,770,22,111,1133.4041,0,1,34.0,0,0,,0.0
2018,37664,7,1100.6187,20180503803700,,31,0,3,1428.7944,20180503803703,201805038037031,29,1,100,0,21,7420,770,1,111,1694.8497,0,1,10.0,1,1,,0.0
2018,38707,5,1687.8313,20180503870700,,32,32003,1,1687.8313,20180503870701,201805038707011,60,2,100,100,21,5310,8090,4,73,1760.5972,0,0,21.0,0,0,,0.0
2018,38561,6,1582.74,20180503870700,,32,32003,1,1582.74,20180503870701,201805038707011,61,2,100,100,21,5310,8090,8,73,1636.5715,0,0,21.0,0,0,,0.0
2018,38332,7,1604.8218,20180503870700,,32,32003,1,1604.8218,20180503870701,201805038707011,61,2,100,100,21,5310,8090,13,73,1649.8208,0,0,10.0,1,1,,0.0
2018,39214,5,1528.4578,20180503921400,,32,32003,1,1528.4578,20180503921401,201805039214011,58,2,651,0,21,4610,8370,16,73,1584.7797,0,0,34.0,0,0,,0.0
2018,39245,5,1838.932,20180503924500,,32,32003,2,1563.6689,20180503924502,201805039245021,40,2,200,0,21,3500,8190,104,73,1717.7949,0,0,34.0,0,0,,0.0
2018,39021,7,2471.9293,20180503939000,,32,0,3,1503.4446,20180503939002,201805039390021,25,2,100,600,21,4030,8680,3,40,1572.3224,1,0,34.0,0,1,,0.0
2018,39125,7,645.8975,20180503949800,,33,33011,1,645.8975,20180503949801,201805039498011,36,2,200,0,21,4230,9290,9,60,725.7339,0,0,21.0,0,1,,0.0
2018,40107,5,856.3898,20180504010700,,33,33013,4,1168.3335,20180504010704,201805040107041,20,1,100,0,21,4140,8590,52,73,1303.4056,1,0,21.0,0,0,,0.0
2018,39970,6,824.7361,20180504010700,,33,33013,4,1210.5582,20180504010704,201805040107041,20,1,100,0,21,4140,8590,56,73,1303.1659,1,0,21.0,0,0,,0.0
2018,39725,7,833.2147,20180504010700,,33,33013,4,1167.6381,20180504010704,201805040107041,20,1,100,0,21,4140,8590,61,73,1345.6697,1,0,21.0,0,1,,0.0
2018,40319,5,782.9521,20180504031900,,33,33013,1,782.9521,20180504031901,201805040319011,64,2,100,0,21,630,7870,104,111,813.4676,0,0,21.0,0,0,,0.0
2018,40198,6,740.2909,20180504031900,,33,33013,1,740.2909,20180504031901,201805040319011,64,2,100,0,21,630,7870,108,111,772.8867,0,0,21.0,0,0,,0.0
2018,39960,7,739.1905,20180504031900,,33,33013,1,739.1905,20180504031901,201805040319011,64,2,100,0,21,630,7870,113,111,763.6194,0,0,21.0,0,1,,0.0
2018,40332,5,990.1513,20180504033200,,33,0,1,990.1513,20180504033201,201805040332011,23,2,100,0,21,5610,7580,3,81,1124.7756,0,0,34.0,0,0,,0.0
2018,39970,7,934.4998,20180504033200,,33,0,1,934.4998,20180504033201,201805040332011,23,2,100,0,21,5610,7580,12,81,1082.1596,0,0,10.0,1,1,,0.0
2018,40607,5,3552.1589,20180504060700,,34,34013,2,3541.2404,20180504060702,201805040607021,60,1,100,200,21,4700,4970,52,73,3872.3217,1,0,21.0,0,0,,0.0
2018,40490,6,3296.73,20180504060700,,34,34013,2,3285.0307,20180504060702,201805040607021,60,1,100,200,21,4700,4970,56,73,3542.8032,1,0,34.0,0,0,,0.0
2018,40650,6,3939.9995,20180504077400,,34,34013,2,6093.129,20180504077402,201805040774021,24,2,200,0,21,3500,8270,52,81,7205.968,0,0,10.0,1,0,,0.0
2018,40944,6,3241.2626,20180504107500,,34,34039,2,4826.8332,20180504107502,201805041075021,28,1,200,0,21,4760,5380,22,92,5504.1168,1,0,21.0,0,0,,0.0
2018,40689,7,3312.689,20180504107500,,34,34039,2,4737.0523,20180504107502,201805041075021,28,1,200,0,21,4760,5380,27,81,5591.8068,1,0,21.0,0,1,,0.0
2018,41082,5,3148.7934,20180504108200,,34,0,2,3148.7934,20180504108202,201805041082021,55,2,100,0,21,5700,6170,6,30,3458.4524,0,0,21.0,0,0,,0.0
2018,40950,6,3288.1159,20180504108200,,34,0,2,3288.1159,20180504108202,201805041082021,55,2,100,0,21,5700,6170,10,30,3537.5717,0,0,21.0,0,0,,0.0
2018,40694,7,3145.4753,20180504108200,,34,0,2,3145.4753,20180504108202,201805041082021,55,2,100,0,21,5700,6170,15,30,3489.4134,0,0,21.0,0,1,,0.0
2018,40962,6,3032.449,20180504109500,,34,34039,1,3032.449,20180504109501,201805041095011,28,2,100,612,21,9620,7580,4,124,3320.6638,0,0,34.0,0,0,,0.0
2018,40962,6,3032.449,20180504109500,,34,34039,2,4018.2619,20180504109502,201805041095021,27,1,100,611,21,8800,1370,4,73,4532.9509,0,0,34.0,0,0,,0.0
